id,response
43334696,550000
43334679,900000
43334665,375000
28761246,895000
43334538,400000
43334535,550000
43334534,725000
43334516,438000
43334507,330000
43334483,325000
43334395,499950
43334341,395000
43334338,550000
42371230,400000
43334296,525000
43334294,375000
43334295,475000
43334244,535000
43334066,550000
43334056,375000
43334014,600000
43334015,320000
43334004,580000
33473021,265000
43333958,575000
43333953,775000
43333864,190000
32634826,279950
43333830,460000
43333822,520000
43333795,625000
43333697,520000
43333650,650000
43333637,395000
43333631,675000
43333577,515000
43333576,890000
43333575,760000
43333574,700000
43333517,695000
43333492,999950
43333434,570000
43333427,190000
43333428,230000
43333406,620000
43333378,400000
43333349,725000
43333345,750000
43333314,750000
43333304,375000
43333305,375000
43333289,599950
43333291,600000
43333286,485000
43333275,520000
43333088,475000
43333249,350000
43333248,275000
43333240,360000
43333211,700000
43333199,350000
43333193,599995
43333179,775000
43332958,399950
43332935,499995
43332920,599950
43332919,600000
43332878,649950
43481064,220000
43481036,435000
43481038,574950
43481039,499950
43481047,399950
43481040,400000
43481045,425000
43481046,450000
43481015,425000
43480982,485000
43480964,800000
43480860,400000
43480823,399950
43480684,300000
43480685,525000
43480686,425000
43480652,499950
43480591,450000
43480590,359995
43480594,465000
43480592,265000
43480576,540000
43480564,380000
43480523,330000
43480521,390000
43480466,314950
43480374,890000
43480357,509950
43480315,330000
43480316,310000
43480314,400000
43480271,399950
43480233,575000
43480161,509995
43480145,475000
43479703,439950
43479643,310000
43479640,499950
43479613,695000
43479604,775000
43479579,525000
43479554,350000
43479555,550000
43479478,525000
43479466,575000
43479453,995000
43479455,565000
43479440,384995
43479433,675000
43479432,800000
43479413,850000
43479369,840000
43479296,700000
43479250,365000
43479253,630000
43479257,880000
43479243,420000
43479227,395000
43479220,585000
43479210,500000
43479141,320000
43479126,825000
43479108,350000
41848033,525000
43479091,220000
43479061,435000
43332815,650000
43332810,899000
43332805,399950
43332765,550000
43332761,375000
43332767,457750
43332711,475000
43332689,650000
43332684,395000
43332681,225000
43332680,550000
43332660,450000
43332635,575000
43332625,99000
43332627,195000
43332624,99000
43332623,99000
43332621,165000
43332612,190000
43332603,40000
43332611,50000
43332619,575000
43332592,350000
43332505,694950
43332538,500000
43332523,630000
43332511,449950
43332492,539950
43332496,625000
43332461,419950
43332465,899950
43332456,299950
43332433,335000
43332400,285000
43332371,750000
43332367,570000
43332365,350000
43332329,525000
43332225,220000
43332235,425000
43332223,240000
43332214,499950
43332197,749995
43332176,300000
43332172,437500
43332155,475000
43332124,319995
43331990,400000
43331956,500000
43331929,850000
43331925,310000
43331822,949995
43331820,800000
43331786,290000
42742300,350000
43331702,650000
43331648,625000
43331657,645000
43331627,649500
43331620,815000
43331626,499500
43331624,775000
43331619,810000
43331599,935000
43331499,480000
43331417,700000
43331410,600000
43331359,735000
43331333,625000
43331328,550000
43331311,260000
43331291,480000
43331292,670000
43331293,450000
43331279,865000
43331245,700000
43330424,480000
43330684,485000
43330620,495000
43330455,492500
43330475,497500
43331140,574995
43331115,925000
43331116,599950
43331074,440000
43331084,440000
43331075,565000
43331077,825000
43331058,665000
43331018,460000
43330977,549950
43330974,425000
43330971,375000
43330955,595000
43330893,320000
43330892,350000
43330895,370000
43330894,360000
43330876,284950
43330839,269950
43330840,775000
41751070,385000
43330775,434950
43330751,185000
43330731,499950
43330739,395000
43330735,320000
43330728,580000
43330725,850000
43330715,280000
43330719,525000
43330721,635000
43330716,365000
43330717,450000
43330718,365000
43330699,350000
43330687,415000
42551093,350000
43330665,500000
43330586,425000
43330581,227700
43330579,227667
43330554,184950
43330541,755000
43330527,365000
43330528,395000
43330523,850000
43330476,375000
43330472,650000
43330427,365000
43330420,540000
43330407,645000
43330386,525000
43330390,335000
43330382,350000
43330384,650000
43330338,550000
43330330,499950
43330320,550000
43330259,809995
43330247,899950
42033965,845000
43330211,475000
43330188,375000
43330177,350000
43330145,610000
43330141,455000
43330128,255000
43330107,450000
35044281,499950
43330102,970000
43330079,599995
43330046,525000
43330036,510000
43329905,775000
43329888,425000
43329894,399995
43329882,650000
43329861,319995
43329853,400000
43329802,895000
43329801,450000
43329803,855000
43329781,264500
43329787,460000
43329780,248000
43329779,264500
43329732,995000
43329722,600000
43329321,529995
43329693,500000
43329663,550000
43329540,527500
43329531,400000
43329462,350000
43329464,265000
43329454,525000
41907786,389995
43329457,999950
43329398,460000
43329310,385000
43329307,295000
43329290,600000
43329040,575000
43329252,775000
43329220,325000
43329208,825000
43329205,429950
43329207,495000
43329169,275000
43329151,300000
43329153,455000
43329152,450000
43329135,725000
43329139,179950
43329134,775000
43329112,445000
43329077,445000
42264760,550000
43365088,850000
43329024,550000
43329032,325000
43329018,845000
43328999,600000
43328998,700000
43328977,495000
43328917,440000
43328909,420000
43328906,790000
43328857,250000
43328810,699995
43328814,690000
43318945,875000
43328788,449950
43365082,575000
43328734,840000
43313580,410000
43328682,749950
43328673,925000
40536790,350000
41276298,280000
43328613,875000
43328601,499950
43328560,550000
43328547,475000
43328524,450000
43328523,500000
43328487,679000
43328478,355000
43328186,323000
43328465,675000
43328386,425000
43328362,485000
43365083,618000
43328336,350000
43328335,250000
43328324,295000
43328255,599950
43328251,700000
43328237,495000
43328239,490000
43321224,615000
42535434,440000
43328138,275000
43328110,775000
43328070,490000
43327997,590000
42264292,475000
43327946,680000
43327822,329950
37436473,400000
43327677,375000
43327645,499950
43327628,895000
43327594,725000
43327596,695000
43327513,350000
43327485,270000
43327468,350000
43327448,625000
43327433,360000
43327426,325000
43327408,699950
43327383,220000
43327335,600000
43327318,975000
43327244,565000
43327235,399995
43327184,550000
43327182,360000
43326939,299995
43326834,399900
43326826,260000
43326815,325000
43326817,800000
43326816,450000
43326783,550000
43326722,615000
43326647,525000
43326639,575000
43326610,320000
43325621,490000
43325552,250000
43325490,775000
43325448,630000
43325345,330500
43283414,575000
43325215,439950
43325209,695000
43325203,410000
43325081,740000
43324963,400000
43324915,350000
43324914,325000
43324910,385000
43324718,700000
43324707,379995
43324704,595000
43324379,285000
43324384,475000
43324378,500000
43324353,330000
43324347,339995
43324348,415000
43324320,360000
43324319,975000
43324321,475000
43324323,460000
43324324,365000
43324285,360000
43324267,350000
43324208,550000
43324204,460000
43324203,510000
43324191,314950
43324183,540000
43324186,925000
43324008,375000
43324009,250000
43324011,440000
43323959,725000
43323935,414950
43323922,660000
43323908,795000
36087409,580000
43323847,300000
43323830,395000
43323819,899950
42497487,450000
43323775,450000
43323761,210000
43323708,599950
43323709,404950
43323681,425000
43323665,975000
43323634,495000
43323616,390000
43323588,340000
43323559,649995
43323547,575000
43323478,210000
43323471,485000
34369108,460000
43323472,430000
43323413,395000
43323361,440000
43323344,850000
43323235,850000
39734536,895000
43323171,200000
43323163,625000
43323164,675000
43323146,999950
16649918,600000
43323148,750000
43323144,325000
43323134,750000
43323093,171250
43323086,615000
43323092,415000
43323087,775000
41898255,700000
43323054,845000
43323023,575000
43323008,789000
43322989,779950
43322991,775000
43322971,550000
43322896,415000
43322843,900000
43322842,900000
43322809,550000
43322798,760000
42809302,399995
15431101,670000
4408426,335000
43322757,489950
43322747,450000
43322748,600000
43322727,925000
43322729,600000
43322728,825000
41652510,700000
43322665,350000
30658519,584950
43322653,195000
43322654,379999
43322642,400000
43322632,675000
43322601,315000
43322567,375000
43322566,750000
43322568,770000
43322564,750000
43322571,385000
43322562,780000
43322560,539995
43322561,438000
43322522,500000
43322504,650000
43322395,650000
43322398,450000
43322399,900000
43322357,500000
40467613,380000
43322210,549999
43322209,425000
43322196,700000
43322193,695000
43322186,424950
43322185,899950
43322082,181500
43322083,627000
43322065,565900
43322084,363000
43322068,372900
43321986,220000
43321872,920000
43321870,399000
43321871,499000
43321828,450000
40621658,925000
43321834,470000
43321815,850000
43321811,925000
43321803,565000
43321779,465000
42195944,275000
43321686,500000
43321514,380000
43321513,225000
43321511,250000
43321451,269995
43321434,449950
43321209,300000
43320690,425000
43320639,750000
43320647,349995
43320589,95000
43320580,325000
43320532,175000
43320528,500000
43320525,150000
43320522,375000
43320524,300000
42013723,275000
43320501,195000
43320498,75000
43320505,180000
43320509,625000
43320500,200000
43320503,325000
43320506,10000
43320502,190000
43320504,500000
43320456,415000
43320462,415000
43320463,750000
43320458,550000
43320435,410000
43320434,420000
43320422,895000
43320400,440000
43320391,495000
43320387,400000
43320388,325000
43320384,300000
43320363,495000
43320329,249995
43320256,187500
43320254,400000
43320244,600000
43320155,25000
43320152,335000
43320078,110000
43320023,395000
43319941,650000
43319940,800000
43319911,725000
43319910,985000
43319917,509950
43319905,340000
43319906,800000
43319894,550000
43319847,750000
43319836,580000
43319793,875000
43319795,625000
43319762,525000
43319747,550000
43319698,495000
43319651,162000
43319650,182000
43319645,215000
43319643,198500
43319649,149000
43319639,500000
43319616,285000
42105870,599995
43319554,495000
43319543,435000
43319541,895000
42520882,349950
43319492,549900
43319496,340000
43319473,495000
43319461,549950
43319438,600000
43319431,875000
43319426,775000
40346268,850000
43319354,530000
43319352,950000
43319336,245000
43319335,250000
43319333,340000
43319330,225000
43319319,325000
43319291,650000
43319245,485000
43319241,575000
43319244,440000
43319238,695000
43319248,425000
43319246,450000
43319240,685000
43319239,575000
43319228,320000
43319227,260000
43319222,450000
43319185,675000
43319178,695000
43319181,579950
43319180,675000
43319182,775000
41488651,500000
43319184,825000
43319179,585000
43319163,425000
43319136,300000
43319128,325000
43318133,325000
43319027,695000
43319029,850000
43319030,640000
43319028,615000
43319037,675000
43319038,675000
43319036,825000
43319026,795000
43319035,799950
43319016,575000
43318988,725000
43318986,315000
43318957,874950
43318963,670000
43318956,775000
43318936,325000
41546597,250000
43318918,320000
43318894,147500
43318859,375000
43318817,259950
43318797,975000
43318749,750000
43318748,425000
43318637,175000
43318644,485000
43318612,625000
43318607,925000
43318580,990000
43318443,225000
43318419,274995
43318389,435000
43318379,699950
43318221,449950
43318135,439000
43318219,790000
43318116,485000
43318100,525000
43318096,450000
43318099,925000
43318102,489950
43318101,499950
43318080,680000
43318050,725000
43318072,915000
43318005,980000
43318021,950000
43318020,699950
43317983,385000
43317973,400000
43317921,250000
43317896,939000
43317891,430000
43317893,795000
43317890,510000
43317823,325000
43317761,300000
43317709,599950
43317698,625000
43317611,400000
43317613,425000
43317610,775000
43317593,599000
43317472,625000
43317461,499000
43315991,399950
43317417,725000
43317408,729950
42692215,440000
43315718,549950
43317323,249995
43317287,999950
43317265,550000
43317261,525000
43317271,329995
